white_elo,black_elo,result,time_control,opening_moves
1622,1476,white,60+2,d3 d5 e4 dxe4 dxe4 Qxd1+ Kxd1 e5 Nc3 Bc5
1396,1565,black,300+5,e4 b6 Nc3 Nf6 d4 Bb7 f3 e6 Bc4 d5
1484,1690,black,900+0,e4 e5 Nf3 Nc6 Bc4 Nd4 Nc3 Nxf3+ Qxf3 Nf6
1624,1386,white,240+1,e4 e6 d4 d5 Nc3 Qf6 e5 Qf5 Bd3 Qxd3
1549,1824,black,300+8,d4 Nf6 e3 c5 dxc5 e6 b4 a5 c3 axb4
1338,1231,white,180+0,Nf3 d5 g3 c5 Bg2 Nc6 O-O d4 e3 e5
1380,1628,black,240+1,g3 d5 c3 d4 e3 dxc3 Qb3 cxd2+ Nxd2 Nc6
1598,1594,white,240+0,e4 d6 d4 g6 e5 Bg7 exd6 cxd6 Nf3 Nc6
1737,1793,white,300+4,Nf3 c5 Nc3 Nc6 e3 d6 d4 cxd4 exd4 Bg4
1318,1502,black,120+0,d4 d5 Nf3 e6 e3 Bd6 c4 c6 Nc3 f6
1210,1482,draw,480+10,d4 Nf6 c4 e6 Nc3 d5 Bg5 b6 a3 Bb7
1560,1479,white,360+6,e4 Nc6 d4 e5 dxe5 Nxe5 Nf3 Bd6 Bc4 Nxc4
1668,1680,black,900+15,e4 e6 d4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Bb4
1579,1609,black,240+0,d4 d5 c4 c6 Nc3 e6 Nf3 Nf6 e3 Be7
1474,1223,black,300+1,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 f6
999,1499,black,180+8,d3 d5 d4 Nc6 e3 Nf6 c3 Bf5 Bb5 e6
1263,1623,white,60+2,d4 d5 Nf3 Nf6 e3 c5 c4 e6 cxd5 exd5
1347,1281,black,180+0,Nf3 d5 g3 Nc6 Bg2 e5 d3 Be6 O-O Qd7
1729,1801,black,900+0,e4 e5 c4 Nf6 d3 c5 Na3 Nc6 Nc2 Bd6
1786,1863,black,180+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 c3 O-O
1815,1999,black,180+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Be7 c3 d3
1515,1659,draw,0+1,e4 g6 Nf3 Bg7 d4 d6 Bc4 c6 O-O e6
1619,1565,black,240+0,e4 d6 d4 g6 Nf3 Nf6 Nbd2 Bg7 Be2 O-O
1563,1588,black,420+8,d4 d5 c4 Be6 cxd5 Bxd5 Nc3 e6 e4 Bxe4
1655,1519,white,0+1,c3 e5 d4 exd4 cxd4 Nf6 e3 d5 Bc4 dxc4
1692,1338,white,300+15,d4 Nf6 c4 d5 Nc3 c6 cxd5 Nxd5 Nxd5 cxd5
1605,1508,white,120+0,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 a6 Bxc6 bxc6
1585,1414,white,-,e4 Nh6 Nc3 d6 d4 Bd7 Nf3 c5 d5 Qa5
1663,1999,black,300+8,d4 Nf6 c4 g6 Nc3 d5 e3 Bg7 b3 O-O
1727,1653,black,180+3,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 O-O Be7
1499,1765,black,120+0,d4 e6 e4 d5 e5 c5 c3 Qb6 f4 Nc6
2009,1880,white,180+1,d4 Nf6 c4 e6 Nc3 d5 e3 Be7 Nf3 O-O
1769,1495,white,120+0,d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qa5 Nf3 e6
1860,1807,white,660+11,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 g6
1582,1397,white,120+3,e4 g6 Nf3 Bg7 Nc3 e6 Bc4 Qe7 O-O Bxc3
1777,1872,black,180+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 c3 O-O
1333,1314,black,180+0,Nf3 b6 g3 Bb7 Bg2 e6 O-O Nf6 e3 Bc5
1662,1749,black,0+1,b3 d5 Bb2 e6 e3 c5 f3 Nc6 g4 Nf6
1320,1371,white,180+0,Nf3 d5 g3 Bf5 Bg2 e6 O-O Bc5 e3 Nc6
1637,1745,white,300+0,e4 e6 d4 d5 e5 c5 Nf3 cxd4 Nxd4 Ne7
1689,1474,white,600+10,e4 e6 d4 d5 e5 Nc6 f4 g6 Nf3 Bh6
1839,1925,black,60+0,e4 e6 f4 d5 exd5 exd5 d4 Nf6 Nf3 Be7
1243,1652,black,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nge7 Nxc6 Nxc6
1334,1474,black,180+0,Nf3 e6 g3 d5 Bg2 c5 O-O Nc6 d3 Be7
1781,1750,white,300+4,f4 Nf6 d4 Nc6 e3 d5 c3 e6 Bd3 Bd6
1653,1757,black,0+1,c3 e6 d4 d5 e3 c5 Bd3 Nc6 Qc2 c4
1671,1684,white,120+2,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 cxd4
1834,1930,white,60+0,e4 c5 f4 d6 Nf3 Nf6 Nc3 g6 Bc4 Bg7
1292,1543,black,420+7,e4 c5 Nf3 d6 Bc4 e6 d3 a6 Ng5 b5
1916,1848,white,60+0,e4 e5 Nf3 d6 Nc3 f5 d4 fxe4 Nxe4 exd4
1614,1491,white,120+0,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 a6 Bxc6 bxc6
1932,1381,white,60+0,f4 g6 Nf3 Bg7 g3 c6 Bg2 d6 O-O Nf6
1326,1500,white,180+0,Nf3 d5 g3 Nc6 Bg2 e5 d3 f6 O-O Bd6
1335,1530,white,600+10,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nc6 a3 Nf6
1358,1589,black,180+3,d4 d5 Bf4 Nf6 e3 e6 c4 c6 c5 Bd7
1933,1831,white,60+0,e4 e5 Nf3 d6 Nc3 Bg4 Bc4 Nf6 d3 Nc6
1769,1925,black,180+0,e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 e5 Nc6
1791,1740,black,300+4,e4 d6 d4 e6 Nf3 c6 Nc3 Ne7 Bd3 Nd7
1873,1730,white,300+0,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5
1809,1720,white,900+0,Nf3 d6 g3 Bg4 Bg2 e5 d3 c5 O-O Nf6
1461,1484,white,180+3,e4 b6 d4 Bb7 d5 c6 Bc4 cxd5 Bxd5 Bxd5
1659,1831,white,300+8,d4 Nf6 c4 c5 d5 e6 Nc3 g6 e4 exd5
1337,1482,white,180+0,Nf3 d5 g3 c5 Bg2 e6 O-O Nc6 d3 Nf6
1823,1941,white,60+0,e4 e5 f4 exf4 h4 Be7 Nf3 d5 exd5 Bg4
2020,1711,white,180+1,d4 d5 c4 Bf5 Nc3 e6 Nf3 Bb4 cxd5 Qxd5
1713,1751,black,180+3,e4 d5 exd5 Qxd5 Nc3 Qd6 d4 Nf6 Bb5+ c6
1483,1622,black,120+0,d4 d5 e4 c5 dxc5 e6 exd5 exd5 b4 Nc6
1350,1239,black,480+0,d4 e6 e4 Nf6 f3 Nc6 e5 Nh5 g4 Bb4+
1266,1481,white,180+3,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Be7
1927,1838,white,60+0,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5
1483,1384,black,180+1,c4 e6 d3 Nc6 Nc3 Bb4 h3 Bxc3+ bxc3 a6
1465,1363,black,180+3,e4 e5 Bc4 a6 Nf3 b5 Bxf7+ Kxf7 Nxe5+ Ke8
1829,1935,white,60+0,e4 e5 f4 Be7 Nf3 exf4 h4 Nc6 d3 d6
1770,1476,white,120+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7
1935,1829,white,60+0,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5
1469,1777,black,600+10,d4 d5 c4 Nf6 Nf3 e6 g3 Nc6 b3 Be7
1472,1773,white,120+0,d4 Nf6 Nc3 d5 e4 dxe4 f3 exf3 Nxf3 Bg4
1335,1254,white,480+0,d4 e6 e3 d5 c3 Nf6 f3 g5 g4 Nc6
1822,1942,black,60+0,e4 e5 f4 Be7 Nf3 exf4 h4 Nc6 d3 d5
1594,1654,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O h6 Nc3 d6
1949,1814,white,60+0,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 Nc6
1814,1949,black,60+0,e4 e5 f4 exf4 h4 Bc5 Nf3 c6 d4 Bb6
1761,1733,black,180+3,Nf3 c5 g3 b6 Bg2 Bb7 O-O Nc6 c4 e6
1763,2088,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1518,1616,white,180+0,d4 d5 e4 c6 Nc3 Nf6 e5 Ng8 f4 Bf5
1682,1498,white,480+0,c4 e5 Nc3 d6 d4 exd4 Qxd4 c5 Qe4+ Be7
1788,1676,black,600+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 Bd7
1752,1778,white,300+4,d4 d5 Nf3 f5 e3 Nf6 Ne5 e6 Nd2 g6
1723,1880,black,300+0,e4 e5 Nc3 Nf6 f4 d5 fxe5 Nxe4 Nxe4 dxe4
1645,1492,black,0+1,c3 e5 Qc2 d5 e3 Nc6 f3 Be6 b3 Bd6
1630,1509,white,0+1,b3 e5 Ba3 Nc6 Bb2
1947,1667,white,420+0,d4 Nf6 f4 c5 e3 cxd4 exd4 Nc6 Nf3 e6
1287,1354,black,420+7,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5
2026,2092,black,180+1,d4 Nf6 c4 e6 Nc3 d5 e3 Be7 Nf3 O-O
1637,1501,white,0+1,e4 e5 d3 d5 exd5 c6 c4 cxd5 cxd5 Qxd5
1651,1486,white,0+1,c3 e5 d4 exd4 cxd4 d5 e3 Nf6 f3 c6
1717,1664,white,300+0,e4 e5 Nc3 Nc6 f4 exf4 Nf3 Bc5 Bc4 d6
1432,1450,white,180+3,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Nxe4
1637,1501,white,0+1,d4 e5 c3 exd4 cxd4 d5 e3 Nc6 Bd3 Be6
1609,1643,black,900+0,e4 Nf6 f4 Nxe4 f5 d5 Nf3 Bxf5 d3 Nf6
1385,1415,black,120+1,d3 e5 Nc3 Bb4 Bd2 Nf6 a3 Bxc3 Bxc3 d6
1493,1644,black,0+1,d4 e6 e4 d5 f4 dxe4 c4 f5 Nc3 g6
1632,1934,black,60+2,d3 d5 Nc3 Nf6 e4 dxe4 dxe4 Qxd1+ Nxd1 Nxe4
1280,1364,black,600+10,e4 e5 d4 exd4 Nf3 Nc6 Bc4 Bb4+ Bd2 Bxd2+
1654,1300,white,300+0,e4 e5 Bc4 Nc6 Nc3 d6 Nf3 Bg4 h3 Bxf3
1644,1683,black,360+2,d4 d5 c4 c5 dxc5 e6 cxd5 exd5 Nf3 Bxc5
1737,1784,white,540+0,d4 g6 c4 Bg7 Nc3 e6 e4 Nc6 Nf3 Nf6
1651,1486,white,0+1,c3 e5 Qb3 d5 e4 d4 Bc4
1657,1480,white,0+1,b3 e5 Bb2 d5 Bxe5 Nc6 Bb2 Be6 e3 Bd6
1468,1037,white,300+8,e4 e6 d4 Nf6 e5 Nh5 Qxh5 g5 Bxg5
1703,1654,white,180+3,e4 c5 Nc3 d6 g3 Nf6 Bg2 Nc6 d3 g6
1307,1337,white,300+3,e4 e5 Nf3 Nc6 d4 d6 c3 b6 d5 Nce7
1480,1657,white,0+1,d4 e6 e4 d5 exd5 Qxd5 c4 Qd8 Nc3 c6
1767,1763,white,300+4,f4 d5 d4 Nf6 e3 Bg4 Be2 Bxe2 Qxe2 Ne4
1491,1505,white,600+0,e4 e5 Nf3 f6 d3 Ne7 Nc3 d5 exd5 Nxd5
2012,1663,white,180+1,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5
1493,1505,black,600+0,Nf3 e6 d4 Nf6 g3 b6 Bg2 Bb7 O-O d5
1757,1470,white,300+8,e4 e5 Bc4 Nc6 Nc3 d6 Qh5 Nf6 Qxf7#
1688,1465,white,600+10,e4 c5 Bc4 Nc6 Qf3 Nf6 d4 e5 Bg5 Be7
1817,1745,white,60+0,e4 e5 f4 exf4 h4 d5 exd5 Qxd5 Nf3 Bg4
1753,1777,black,300+4,e4 c5 Nf3 Nc6 c3 e5 Bb5 Nge7 d3 d6
1649,1914,white,60+2,d3 f5 e4 fxe4 dxe4 d6 Nc3 Nf6 Nf3 e5
1807,1755,white,60+0,e4 e5 f4 exf4 h4 d5 exd5 Qxd5 Nf3 Nf6
1374,1478,black,120+1,e4 e6 Nf3 d5 Bd3 Nf6 O-O dxe4 Bb5+ c6
1807,1755,white,60+0,e4 e5 f4 exf4 h4 d5 exd5 Qxd5 Nf3 Nf6
1938,1629,black,60+2,c4 g6 g3 Bg7 Bg2 Nf6 Nf3 O-O O-O e6
1787,1743,draw,300+4,f4 Nc6 d4 d5 e3 Nf6 c3 e6 Bd3 Be7
1584,1648,black,300+1,e4 e5 Nf3 Nc6 Bc4 f5 exf5 Nf6 O-O d5
1517,1483,black,600+0,e4 e5 Nf3 Nf6 d3 d6 Nc3 g6 Bg5 Bg7
1525,1784,white,480+0,e4 c6 Nf3 d5 e5 Bg4 d4 e6 h3 Bh5
2096,1886,white,300+0,d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 Nc6
1416,1459,white,600+5,e4 e5 Nf3 Nc6 Bc4 b6 d3 Bc5 Bg5 f6
1952,1809,white,420+0,d4 c5 e3 e6 f4 Nf6 Nf3 Be7 c3 d5
1825,1737,black,60+0,e4 e5 f4 exf4 h4 d5 exd5 Qxd5 Nf3 Bg4
1206,1466,black,600+0,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 d3 Nd4
1890,1790,black,300+8,c4 e5 Nc3 Nf6 Nf3 Nc6 g3 Bb4 Bg2 O-O
1319,1270,white,300+3,e4 Nc6 d4 e6 Bb5 Nge7 Nf3 g6 O-O Bg7
1634,1657,white,360+2,d4 d5 c4 c5 dxc5 Qa5+ Nc3 dxc4 Be3 e6
2103,1743,white,300+2,d4 d5 c4 c6 Nf3 e6 g3 Bd6 Bg2 b6
1959,1660,white,420+0,d4 Nf6 f4 c5 e3 cxd4 exd4 d5 Nf3 Bf5
1353,1514,black,180+3,d4 Nf6 Bf4 d5 e3 Nc6 Bb5 Bf5 Nf3 Qd7
1572,1380,white,360+0,e3 e5 d3 d5 Nc3 Bb4 Bd2 Bxc3 Bxc3 Nc6
1460,1372,white,600+10,d4 Nf6 c4 d5 Bf4 dxc4 Nf3 Bd7 e3 g6
1812,1750,white,60+0,e4 e5 f4 exf4 Nf3 d5 exd5 Qxd5 Qe2+ Be6
1503,1495,black,480+0,c3 Nf6 d4 d5 Nf3 g6 e3 Bg7 h3 O-O
1509,1601,black,180+0,d3 e5 Nf3 Nc6 Bd2 Nf6 Bc3 d6 Nbd2 Bg4
2016,1881,white,180+1,d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 e3 O-O
1431,1481,white,300+5,d4 d5 e3 Nf6 Nf3 e6 Bd3 Bd6 O-O O-O
1744,1786,black,300+4,d4 d5 Nf3 Nc6 e3 Bg4 Nbd2 f6 c3 e6
1587,1513,white,300+0,e4 e5 d4 exd4 c3 Nf6 Bg5 dxc3 Nxc3 Bb4
1657,1731,white,300+2,e4 c5 Nc3 d6 Bc4 Nf6 Nf3 Nc6 d3 g6
1821,1741,white,60+0,e4 e5 f4 exf4 Nf3 g5 h3 Bg7 Nc3 h6
1656,1749,black,240+1,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nc6 Nc3 Qd7
1499,1466,black,0+8,e4 b6 Nf3 Bb7 e5 g6 d4 Bg7 Bd3 e6
1469,1645,black,300+1,c4 c5 d3 Nc6 e4 d6 Nc3 e6 h3 Be7
1490,1551,black,600+1,e4 e5 Nf3 Nc6 d3 d6 Be3 Bg4 Be2 Bxf3
1435,1694,white,1800+29,d4 d5 c4 Nf6 Nc3 Bf5 cxd5 Nxd5 g3 Be4
1274,1506,white,600+0,c4 Nf6 d4 d5 cxd5 Nxd5 f3 Nc6 e4 Ndb4
1726,1610,draw,180+0,e4 e5 Nc3 Nc6 f4 f6 Bc4 Bb4 Nf3 Nge7
1363,1469,white,600+10,e4 c5 Nf3 Nc6 d4 e6 Bc4 d5 Bb5 Bd7
1795,1735,white,300+4,f4 d5 d4 Nd7 e3 Ngf6 Nf3 e6 c3 Ne4
1501,1434,black,60+10,e4 e5 d4 d6 d5 Be7 Nc3 Nf6 Bd3 O-O
1486,1478,white,0+8,e4 b6 Nf3 Bb7 e5 g6 d4 Bg7 Bg5 e6
2106,1670,white,300+2,d4 d5 c4 g6 cxd5 Qxd5 Nc3 Qd8 Nf3 Bg7
1613,1723,white,180+0,e4 e6 Nf3 d5 e5 c6 d4 c5 Bb5+ Nc6
1284,1426,black,600+5,e4 e5 Nf3 Nc6 Bb5 Qf6 Qe2 Bc5 O-O Nd4
1400,1480,black,480+0,d4 g6 e4 Bg7 Nf3 b6 Nc3 Bb7 Bg5 h6
1486,1478,white,0+8,e4 b6 Nf3 Bb7 e5 Nh6 d4 e6 Bg5 Be7
1758,1647,black,240+1,f4 d5 Nf3 Nc6 d4 Bg4 e3 Qd7 Bd3 O-O-O
1829,1733,white,60+0,e4 e5 f4 exf4 Nf3 g5 h3 h6 b3 Bg7
1500,1561,black,600+1,e4 e5 Nf3 Nc6 Bb5 Nge7 Bxc6 Nxc6 O-O Bc5
1528,1817,draw,480+2,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Nc3 Nf6
1568,1662,white,300+2,e4 e5 Nf3 Nc6 d4 Nf6 d5 Bb4+ c3 Nxe4
1500,1500,white,300+2,e4 Nc6 Nc3 Nd4 Nf3 Nc6 d4 d5 Nxd5 Nb4
2108,1740,white,300+2,d4 d5 c4 c6 Nf3 e6 g3 Bd6 Bg2 Ne7
1663,1743,white,180+0,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nc6 Nc3 Qd6
1443,1387,white,300+5,d4 d5 e3 Nf6 Nf3 Bg4 h3 Bxf3 Qxf3 h6
1837,1725,black,60+0,e4 e5 f4 exf4 h4 g5 hxg5 Qxg5 Nf3 Qg3+
1347,1468,black,180+3,d4 b5 Bf4 g6 e3 Bg7 Bxb5 Nf6 Nf3 O-O
1628,1504,white,180+0,e4 e5 Nc3 Nf6 Bc4 Bc5 f4 Nxe4 Nxe4 Qh4+
1823,1739,black,60+0,e4 e5 f4 exf4 Nf3 g5 h3 Bg7 Nc3 h6
1437,1322,black,300+2,d4 d5 e3 Nc6 c3 e5 dxe5 Nxe5 e4 Nf6
1610,1752,white,60+0,Nf3 Nf6 d4 d5 c4 e6 Nc3 Be7 e3 O-O
1739,1618,white,60+0,e4 c5 Nf3 d6 d4 Nc6 d5 Ne5 Bb5+ Bd7
1678,1479,white,180+0,e4 e5 Nf3 Nc6 Bc4 Bd6 d3 Nf6 Ng5 O-O
1478,1242,white,300+2,e4 d5 Qf3 dxe4 Qxe4 e6 Qf3 Qf6 Qh5 Bc5
1841,1823,black,60+1,e4 e5 Nf3 d6 d4 exd4 Qxd4 Nf6 Nc3 Bg4
1727,1804,black,300+4,d4 b6 Nf3 Bb7 e3 Nf6 Be2 e6 O-O h5
1218,1349,white,480+10,d4 e6 c4 d5 Nf3 c5 Bg5 Qb6 e3 Qxb2
1956,1849,white,60+1,e4 c6 d4 d5 Nc3 dxe4 Bc4 Nf6 f3 exf3
1337,1579,white,300+2,e4 c6 d4 d5 Bf4 dxe4 Nc3 Bf5 g4 Bg6
1443,1249,white,300+5,d4 d5 e3 e6 Nf3 Bb4+ Bd2 Bd6 Nc3 Bd7
1374,1661,black,300+1,e4 e5 Nf3 Nc6 d3 h6 h3 f5 exf5 Nf6
1626,1737,black,60+0,Nf3 Nf6 d4 e6 c4 d5 Nc3 Be7 e3 O-O
1810,1711,black,60+0,e4 b6 f4 Bb7 e5 e6 Nf3 f5 d4 c5
1489,1304,white,600+0,Nf3 Nf6 d4 d5 g3 Nc6 Bg2 Qd6 O-O e5
1829,1626,white,60+1,e4 d6 Nf3 Nf6 Nc3 e5 d4 exd4 Qxd4 Nc6
1745,1618,white,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1565,1333,white,300+2,d4 d5 c4 dxc4 Nc3 c6 a4 Be6 e4 Nf6
1596,1651,black,300+1,e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Qb3 Qe7
1461,1729,black,240+2,e4 d5 Bd3 dxe4 Bxe4 Nf6 d3 Nxe4 dxe4 Qxd1+
1727,1796,black,60+0,g3 e5 Bg2 d5 d3 f5 f4 d4 e3 dxe3
1610,1752,black,60+0,d4 Nf6 c4 e6 Nc3 d5 e3 Be7 Nf3 O-O
1796,1727,white,60+0,e4 b6 f4 Bb7 e5 e6 Nf3 c5 c3 Na6
1683,1683,black,120+2,c4 e5 Nc3 Nf6 g3 Bb4 e3 d6 Nge2 O-O
1868,1617,white,300+2,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6 h3 Bd7
1490,1639,black,480+0,d4 b6 e4 Bb7 d5 d6 f3 g6 c4 Bg7
1454,1379,white,600+10,d4 d5 Nf3 Nf6 c4 dxc4 Qa4+ Nc6 Bf4 Bd7
1717,1805,white,60+0,f4 d5 g3 e6 Bg2 f5 d3 Nf6 Nf3 Bd6
1759,1603,white,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1654,1599,black,300+7,e4 d5 e5 e6 d4 c5 Nf3 c4 b3 b5
1791,1732,white,60+0,e4 b6 f4 c5 e5 Bb7 Nf3 e6 c3 f6
1596,1765,black,60+0,Nf3 Nf6 d4 d5 c4 e6 Nc3 Be7 e3 O-O
2113,1834,white,60+1,d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 e6
1328,1191,white,300+2,d4 d5 Nc3 e6 e4 dxe4 Nxe4 e5 Nf3 exd4
1664,1567,white,600+1,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 d6 d3 Nf6
1574,1628,black,360+20,e4 e5 Nf3 d6 Nc3 Nf6 d4 exd4 Qxd4 Nc6
1482,1536,black,480+0,d4 b6 e4 Bb7 d5 g6 f3 Bg7 Nc3 Nf6
1294,1495,white,600+0,e3 Nf6 Qf3 d5 Nc3 e5 e4 d4 Nd5 Nxd5
1716,1806,black,60+0,f4 f5 g3 Nf6 Bg2 h6 h3 g5 fxg5 hxg5
1722,1800,black,60+0,g3 e5 Bg2 f5 Nh3 d5 f4 e4 d3 Nc6
1771,1590,black,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nc3 exd4
1798,1804,white,540+0,e4 e5 Nf3 Nc6 c4 Bc5 Nc3 d6 a3 a6
1335,1528,white,300+2,d4 Nc6 d5 Nb4 c3 Nxa2 Rxa2 e5 e4 Qh4
1809,1713,draw,60+0,e4 b6 f4 c5 e5 Bb7 Nf3 f6 c3 fxe5
1607,1755,black,60+0,Nf3 Nf6 d4 e6 c4 d5 Nc3 Be7 e3 O-O
1694,1693,white,180+3,d4 d5 c4 c5 dxc5 e6 cxd5 exd5 Nc3 Nf6
1571,1601,white,300+2,d4 Nc6 c4 Na5 Nc3 Nxc4 e4 c5 Bxc4 Qa5
1545,1468,white,60+15,g3 d5 Nf3 c6 Bg2 h5 O-O Bf5 b3 Qd7
1606,1589,white,1200+10,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bc5
1478,1383,white,300+2,e4 e5 d3 Nc6 Nc3 Nf6 Nb5 Nb4 c3 Na6
1733,1449,white,240+2,Nf3 f6 d4 d6 c4 e5 Nc3 Be7 e4 Be6
1605,1757,black,60+0,Nf3 Nf6 d4 e6 c4 d5 Nc3 Be7 e3 O-O
1458,1641,black,300+7,d4 d5 c3 Nc6 Qa4 a6 e3 Qd6 c4 dxc4
1762,1600,draw,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nc3 exd4
1581,1350,white,300+2,d4 d5 c4 dxc4 Nc3 c6 a4 Nf6 e4 h6
1806,2118,black,60+0,e4 c5 d4 e6 d5 exd5 exd5 d6 Nf3 Nf6
1814,1830,black,60+0,e4 c6 f4 d5 exd5 cxd5 Nf3 Nc6 d4 Nf6
1608,1776,black,60+0,d4 Nf6 g3 e6 Nf3 d5 Bg2 c5 c4 dxc4
1612,1877,white,300+2,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 c6
1339,1258,black,180+3,d4 Nf6 Bf4 d5 e3 Nc6 Bb5 Bd7 Nf3 h6
1764,1598,black,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Bb5+ Bd7
1612,1537,black,180+10,d4 d5 c4 dxc4 Nc3 Nf6 e3 e6 a3 a6
1598,1764,black,60+0,g3 Nf6 d4 d5 c4 dxc4 Nc3 c6 Bg5 e6
1559,1672,black,600+1,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bc5
1536,1463,black,600+10,a4 a5 c3 d5 Nf3 Nc6 Na3 e5 d4 e4
1572,1841,black,120+0,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Bd3 Bg4
1206,1891,black,60+0,e4 d5 e5 c6 d4 Bf5 c3 e6 Nd2 Nd7
1329,1586,black,300+2,e3 e5 Nc3 d5 e4 d4 Nd5 Be6 c4 Nf6
1697,1631,white,300+2,d4 e6 c4 d5 Nc3 Nf6 Nf3 Bb4 e3 O-O
2122,1803,white,60+0,d4 d5 c4 e6 Nf3 c5 cxd5 exd5 g3 Nf6
1770,1614,white,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e5
1804,1537,white,60+0,e4 e5 f4 exf4 h4 g5 hxg5 Qxg5 Nf3 Qg3+
1786,1809,white,540+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5
1478,1873,black,600+0,Nf3 f5 d4 Nf6 g3 g6 Nfd2 Bg7 e4 fxe4
2126,1532,white,60+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O
1782,1601,black,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1472,1476,black,480+0,b3 Nf6 Bb2 d5 d3 g6 h3 Bg7 Nd2 O-O
1892,1206,white,60+0,Nf3 h6 g3 e6 Bg2 d5 O-O c6 b3 Bc5
1438,1636,black,180+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Qe7
1743,1585,white,420+5,b3 e5 Bb2 Nc6 e3 d5 Nc3 Nf6 d4 e4
1618,1766,white,60+0,Nf3 Nf6 d4 e6 c4 d5 Nc3 Be7 e3 O-O
1599,1553,white,180+10,d4 d5 c4 dxc4 Nc3 Nf6 a3 a6 e3 Bg4
2111,1606,white,240+0,d4 d5 c4 dxc4 Nf3 e6 g3 Nc6 Bg2 Bb4+
1205,1893,black,60+0,a3 Nf6 d4 d5 e3 Bf5 Nc3 e6 Bd2 c6
1622,1737,black,300+2,Nf3 f5 Nc3 Nf6 d3 d5 Bg5 e6 e4 fxe4
1459,1487,black,600+0,d4 d5 e3 Nf6 f3 g6 g4 Nbd7 b4 e5
1751,1634,draw,60+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6
1808,1846,black,60+0,e4 c6 f4 d5 e5 Bf5 Nf3 h5 d3 e6
1641,1423,white,180+0,e4 e5 Nc3 Nf6 Bc4 Bb4 f4 Bxc3 bxc3 Nxe4
