white_elo,black_elo,result,time_control,opening_moves
1496,1544,white,420+9,e4 e5 Qh5 Nc6 c3 Nf6 Qf3 Bc5 b4 Bb6
1419,1654,black,420+1,e4 d6 d4 Nf6 Nc3 Nbd7 Nf3 e5 d5 Nc5
1738,1758,black,300+6,e4 d6 d4 Nf6 Nc3 g6 Bg5 c6 Bxf6 exf6
1754,1803,white,120+12,e4 e6 d4 d5 e5 c5 c3 Qb6 f4 Nc6
1630,1500,white,120+0,d4 d5 g3 c6 Bg2 Nf6 Nf3 Nbd7 O-O Qc7
1690,1701,black,60+7,d4 d5 g3 c5 dxc5 Nc6 Bg2 d4 Nf3 e5
1468,1500,black,120+3,Nf3 d6 g3 e5 Bg2 Nd7 d3 Ngf6 O-O g6
1388,1258,white,180+0,e4 Nc6 d4 e5 d5 Nd4 Be3 Nf6 Bxd4 exd4
1390,1459,black,300+2,e4 g6 d4 Bg7 Nf3 d5 e5 Nc6 Bb5 Qd7
1364,1404,black,180+6,e3 e5 d4 Nc6 dxe5 Nxe5 Nf3 Nxf3+ Qxf3 d5
1570,1463,black,480+5,e4 d5 e5 c6 d4 h6 h3 e6 Nf3 Nd7
1478,1357,white,0+1,b3 e5 Bb2 d5 a3 d4 b4 Be6 g3 Bc5
1500,1605,black,420+0,d4 d6 Bf4 Nc6 e3 g6 Be2 Nf6 Nc3 Bf5
1282,1500,white,360+2,d4 d5 c4 e6 e3 Qd6 Nf3 Ne7 c5 Qc6
1241,1184,white,240+4,e4 e6 d4 d5 e5 Nh6 Bxh6 gxh6 Bd3 Nc6
1349,1486,black,0+1,Nf3 e6 e3 g6 Ng1 Bg7 Qf3 b6 Qe2 Bb7
1604,1616,black,300+5,d4 d5 c4 Bf5 Nc3 e6 e3 c6 Bd3 Bg6
1587,1584,black,480+2,b4 Nc6 b5 Nb8 Bb2 d6 e3 e5 d3 Ne7
1371,1382,white,300+3,e4 e5 Nf3 Nc6 Bc4 Bc5 Ng5 d5 exd5 Na5
1382,1228,white,540+0,c4 e5 Nc3 Bc5 Nf3 Nc6 Ne4 f5 Nxc5 e4
1557,1765,draw,600+10,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d4 exd4
1819,1641,black,0+3,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Bg4
1666,1731,white,360+8,e4 e6 Nf3 Nc6 Nc3 d5 Bb5 Bd7 exd5 Nb4
1461,1851,black,120+3,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O d3 d5
1543,1389,white,360+10,Nf3 Nc6 c3 d5 d4 Bg4 Nfd2 e5 f3 Bf5
1493,1341,white,0+1,b3 c6 Bb2 f6 a3 g6 b4 Bg7 g3 f5
1250,1291,white,480+15,e4 Nc6 d3 Nf6 Nf3 d6 Nc3 g6 a3 Bg7
1587,1614,draw,180+8,d4 d5 Nf3 Nf6 c4 c6 Nc3 Bf5 c5 e6
1576,1341,black,0+1,e4 d6 d3 c6 Nd2 Nd7 Ngf3 Ndf6 g3 Nh5
1319,1500,black,0+1,b3 g6 Bb2 Bg7 d3 Bxb2 Nd2 Bxa1 Qxa1 f6
1727,1514,white,300+6,e4 e5 f4 exf4 Nf3 Nc6 Bc4 h6 O-O d6
1688,1707,black,180+2,e4 c6 d4 h6 Nc3 d5 Nf3 Bg4 h3 dxe4
1858,1333,white,0+1,d4 d6 Bf4 Bd7 e3 Be6 c4 Bf5 Nc3 Bg6
1218,1389,black,540+0,d4 g6 c4 Bg7 d5 Nf6 Nf3 O-O e4 c5
1800,1803,black,60+0,d4 b6 c4 Bb7 Nc3 Nf6 Nf3 d6 e4 Nxe4
1731,1433,draw,360+6,e4 c6 d4 e6 e5 a6 Nf3 h6 Bc4 b5
1788,1814,black,60+0,d4 b6 c4 Bb7 Nc3 Nf6 e4 Nxe4 f3 Nxc3
1350,1332,black,0+1,e4 g6 Nf3 Bg7 Bc4 Bh6 Ne5 Bg7 Nxf7 Kf8
1802,1500,black,0+3,e4 d6 d4 Nf6 Bd3 e5 d5 Be7 c4 O-O
1770,1716,white,120+12,b3 d5 Bb2 e6 f4 Nf6 Nf3 Bc5 e3 Nh5
1579,1468,white,300+2,e4 g6 Bc4 Bg7 Nf3 Nc6 c3 d6 a3 Nf6
1637,1859,white,120+0,d4 f5 g3 Nf6 Nf3 d6 b4 g6 Ba3 Bg7
1263,1395,white,240+8,e4 e6 d4 Qh4 g3 Qxe4+ Be3 Qxh1 Nh3 Qc6
1604,1435,black,300+5,d4 d5 c4 Bf5 Nc3 e6 Nf3 Nf6 e3 Bb4
1689,1781,black,120+12,d4 c6 e4 d5 e5 c5 c3 Nc6 Bb5 Qb6
1575,1763,black,300+0,d4 Nf6 c4 e6 Nc3 d5 e3 Bb4 Bd2 Nbd7
1849,1514,white,480+8,Nc3 Nf6 d4 e6 Nf3 Be7 e4 Nc6 e5 Nd5
1381,1549,white,360+10,d4 d5 Nf3 h6 Nc3 Nf6 g3 Bf5 Bg2 e6
1647,1796,white,480+1,e4 c5 Bc4 d5 exd5 Nf6 Nc3 a6 a4 Bd7
1396,1629,white,180+0,e4 e6 e5 d5 exd6 Bxd6 d4 Bd7 c4 Nc6
1705,1758,black,300+6,e4 e5 Bc4 Nc6 d3 h6 Nc3 Bb4 Bd2 Nf6
1492,1505,black,600+0,d4 d5 c4 dxc4 e3 b5 a4 a6 axb5 a5
1788,1767,white,120+12,c4 g6 Nf3 Bg7 Nc3 e6 d4 c6 e4 Ne7
1656,1840,draw,120+0,d4 Nf6 b4 e6 g3 Bxb4+ c3 Ba5 e3 d5
1680,1543,white,600+0,e4 e6 Nf3 Nf6 Nc3 Bc5 d4 Bb4 Bd2 Bxc3
1443,1409,white,300+15,d4 d5 c4 dxc4 Qa4+ Nc6 e3 Be6 Nc3 a6
1383,1372,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Nc3 Ng4
1502,1732,white,300+6,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bc5
1252,1276,white,240+8,e4 d5 Nc3 d4 Nd5 Qd7 Bc4 b5 Bb3 e6
1545,1415,white,300+0,e4 e6 d4 c6 e5 d5 exd6 Bxd6 c3 c5
1702,1404,white,1200+8,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Qe7
1458,1657,black,120+3,Nf3 d5 g3 c5 Bg2 Nc6 O-O Nf6 d4 cxd4
1575,1707,black,480+2,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5
1717,1785,black,360+8,e4 c5 Nf3 Nc6 Nc3 e6 Bb5 a6 Bxc6 bxc6
1396,1208,white,540+0,e4 e5 Nf3 Bc5 Nxe5 Qf6 Nf3 Nh6 d3 Ng4
1627,1594,white,300+5,e4 e6 d4 c5 d5 exd5 exd5 d6 c4 Nf6
1844,1739,black,180+1,Nf3 d5 g3 c5 Bg2 Nc6 O-O e5 d3 f5
1646,1766,draw,840+5,e4 e5 f4 exf4 Nf3 g5 Bc4 g4 O-O gxf3
1412,1247,draw,180+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 d6 Bb5
1725,1633,black,900+0,e4 e6 Nf3 b6 d4 Bb7 Bd3 Nf6 Nc3 Bb4
1767,1658,black,420+1,d4 d6 e4 Nf6 Nc3 Nbd7 f4 e6 Nf3 Be7
1644,1923,black,300+0,e4 Nf6 Qe2 e5 b3 Nc6 Bb2 Bc5 Nf3 d6
1262,1362,white,900+10,e4 e5 Nf3 Nf6 Be2 d5 exd5 Nxd5 O-O Bd6
1769,1567,white,300+0,d4 d5 c4 dxc4 Nc3 e6 Nf3 c6 a4 a6
1866,1716,white,480+8,Nc3 g6 e4 Bg7 Nf3 d6 d4 c6 Be2 Nf6
1262,1045,black,480+15,e4 e5 d3 Nc6 Nf3 d6 Bg5 Be7 Bxe7 Ncxe7
1349,1552,black,300+0,d4 d5 e3 e6 b3 Nf6 Bb2 Be7 Bd3 O-O
1800,1756,white,120+12,e4 e5 Nf3 Nc6 d4 exd4 Bc4 d6 Nxd4 Nxd4
1715,1540,white,300+6,e4 d6 d4 g6 f4 Bg7 Nf3 Nd7 Bb5 a6
1210,1717,black,300+3,e4 h6 Nf3 b6 Bc4 Bb7 Nc3 e6 d4 Bb4
1587,1589,white,300+2,e4 d6 Nf3 Nf6 d3 g6 h3 Bg7 Nc3 O-O
1453,1588,black,120+3,Nf3 c6 g3 d5 Bg2 Nf6 O-O e6 d3 Be7
1399,1418,black,780+5,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Nxe4
1557,1255,white,300+0,e4 e5 d3 Nc6 Nf3 Nf6 Nc3 d5 exd5 Nxd5
1778,1663,white,480+1,d4 e6 c4 d5 Nf3 dxc4 e4 Bb4+ Nc3 Bxc3+
1889,1776,draw,60+0,d4 e6 e4 d5 e5 f6 f4 fxe5 fxe5 c5
1452,1516,white,300+5,e4 c6 Nf3 e6 d4 a6 Ng5 h6 Qh5 Qe7
1723,1672,white,360+6,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 e6
1592,1687,black,420+8,d4 d5 Nc3 Nf6 Bf4 c6 e3 a6 g3 e6
1831,1729,black,300+8,e4 c5 Nf3 Nc6 e5 g6 d4 cxd4 Nxd4 Bg7
1265,1339,white,240+8,e4 e6 e5 Bc5 Qe2 b6 Nf3 Ba6 Qe4 d5
1388,1479,white,300+15,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nc6 Nf3 Qg6
1533,1399,black,360+10,Nc3 e5 Nf3 Nc6 e3 Bb4 Nd5 Nf6 Nxb4 Nxb4
1429,1615,black,780+5,d4 d5 Nf3 e6 e3 Nf6 a3 b6 Bd3 Bb7
1780,1886,white,60+0,d4 c5 d5 e6 c4 b5 e4 Bb7 Nf3 exd5
1568,1412,white,480+2,e4 e5 Nf3 Nc6 Bc4 d6 c3 a6 d4 Nf6
1714,1633,black,720+7,e4 e5 f4 exf4 Nf3 g5 h3 Nf6 Nxg5 Bc5
1584,1636,black,300+5,d4 d5 c4 Bf5 Nc3 e6 e3 c6 Nf3 h6
1871,1795,white,60+0,e4 e6 f4 d5 e5 f6 d4 c5 Nf3 Nc6
1575,1405,white,480+2,e4 e5 Nf3 Nc6 Bc4 d6 c3 Be6 Bxe6 fxe6
1561,1595,black,300+0,e4 c6 Nf3 d5 exd5 cxd5 d4 Nf6 Nc3 e6
1253,1402,black,780+0,e4 e5 Qh5 d6 Nf3 Nf6 Qh4 Be7 Ng5 Nxe4
1328,1515,black,0+1,b3 g6 c3 Bg7 f3 b6 e3 Bb7 Bd3 a6
1445,1559,draw,120+3,Nf3 d5 g3 c5 Bg2 e6 O-O Nf6 d3 Bd6
1786,1880,black,60+0,d4 d5 c4 e6 cxd5 exd5 Nc3 Nf6 Nf3 Bd6
1880,1786,white,60+0,d4 e6 d5 exd5 Nc3 Nf6 Nxd5 c6 Nc3 d5
1409,1510,white,780+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 Ng5 O-O
1091,1466,black,300+5,e3 e5 a3 e4 Bc4 d5 Ba2 c6 f3 Nf6
1532,1407,white,120+5,e4 d5 exd5 Qxd5 Nc3 Qd8 h3 e5 a3 f5
1565,1762,white,60+0,d4 c5 d5 d6 c4 e5 Nc3 f6 e4 f5
1719,1207,black,300+3,d4 e5 dxe5 Nc6 Nf3 Bc5 Qd5 b6 c3 Bb7
1520,1630,white,0+1,e3 d5 Qh5 e6 Qf3 Nf6 Qd1 Nc6 Be2 Bd6
1303,1501,black,480+7,d4 d5 e3 Nf6 h3 a6 Bd3 Nc6 Nf3 Qd6
1777,1889,white,60+0,d4 c5 d5 Nf6 c4 b6 Nc3 b5 Nf3 bxc4
1790,1763,white,120+12,b3 e5 Bb2 Nc6 e3 d5 Bb5 Bd6 f4 h6
1615,1536,white,0+1,e4 g6 Nf3 Bg7 d4 h6 c4 g5 Nc3 b6
1615,1536,white,0+1,e4 b6 Nf3 Bb7 d4 Bxe4 Nc3 Bb7 Be3 a6
1874,1793,black,60+0,d4 e6 c4 d5 cxd5 exd5 Nc3 Nf6 Bg5 Be7
1598,1641,white,300+2,e4 e5 Bc4 Qf6 Nf3 Bc5 d3 h6 a3 d6
1527,1624,white,0+1,g3 c5 Bg2 d5 h3 Nf6 g4 h6 Nc3 Nc6
1807,1860,black,60+0,e4 c5 Nf3 Nc6 c3 Nf6 e5 Nd5 d4 cxd4
1662,1733,white,360+6,d4 e6 Nf3 c5 dxc5 Bxc5 g3 Qb6 e3 Bb4+
1655,1787,black,480+1,e4 c5 Bc4 Nc6 b3 d6 Bb2 e6 Nf3 Be7
1601,1278,white,240+8,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 c5 Nf3 f6
1710,1901,black,480+8,c4 Nf6 Nc3 Nc6 Nf3 e6 g3 Be7 Bg2 d5
1595,1694,black,420+8,e4 e5 Nc3 Nf6 Nf3 Nc6 d3 h6 Be2 d5
1650,1700,white,720+7,e4 e5 f4 exf4 Nf3 d6 d4 g5 Bc4 Be6
1550,1554,white,300+0,e4 c5 Bc4 Nc6 Nf3 d6 Ng5 e6 d3 Ne5
1581,1772,white,480+2,e4 c6 b4 d5 f3 dxe4 fxe4 e6 Bb2 Nf6
1495,1424,black,780+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 Ng5 Bxf2+
1916,1817,black,300+8,d4 d5 a3 c5 Nf3 cxd4 Nxd4 e5 Nb3 Nc6
1662,1260,white,120+0,d4 Nf6 d5 d6 Nf3 Bg4 h3 Bxf3 exf3 Nbd7
1869,1797,white,60+0,e4 e6 e5 d5 d4 f6 f4 c5 c3 Nc6
1359,1398,white,300+7,d4 Nf6 c4 e6 Nc3 d5 cxd5 Nxd5 e4 Nxc3
1604,1802,black,0+1,d4 Nf6 c4 e6 Nf3 Bb4+ Nc3 Be7 Qc2 O-O
1384,1189,white,360+2,e4 d5 e5 Qd7 d4 Qf5 Nf3 Bd7 Nc3 Nc6
1438,1588,white,780+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Bc5 O-O O-O
1788,1878,white,60+0,d4 d5 c4 dxc4 Nc3 c6 Nf3 e6 e4 b5
1664,1746,black,60+0,d4 c5 d5 d6 Nf3 e5 dxe6 Bxe6 h3 g6
1402,1200,black,300+15,e4 e5 Qh5 Nf6 Qxe5+ Qe7 Qxc7 Nxe4 Qxc8+ Qd8
1808,1598,white,0+1,c4 d6 Nc3 Nf6 Nf3 c6 g3 g6 Bg2 Bg7
1795,1609,white,0+1,c4 d5 Nc3 d4 Ne4 c5 e3 e5 exd4 exd4
1629,1610,draw,300+2,e4 e5 Nf3 Nc6 b3 Bc5 Bb2 a6 Nxe5 Nxe5
1903,1831,white,300+8,e4 c5 Nf3 d6 c3 Bg4 Be2 Bxf3 gxf3 e5
1592,1814,black,0+1,d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O e3 c5
1539,1410,white,120+5,e4 g6 Bc4 Bg7 c3 e6 a3 Nf6 d3 b6
1753,1790,white,180+0,d4 e6 e4 d5 e5 c6 f4 Nd7 Nf3 Bb4+
1455,1455,black,780+0,e4 e5 Qh5 d6 Bc4 Qe7 Nf3 Nf6 Qg5 Nxe4
1246,1278,black,480+15,e4 d5 Nc3 dxe4 Nxe4 Nf6 d3 Nxe4 dxe4 Qxd1+
1755,1654,white,60+0,e4 d6 Nf3 e6 Nc3 Bd7 d4 Be7 Bf4 Nc6
1645,1575,white,300+5,e4 e6 d4 c5 d5 exd5 exd5 d6 c4 Nf6
1515,1500,white,480+5,c4 e5 e3 e4 a3 c6 d4 d5 c5 Be7
1274,1181,white,300+8,e4 d6 d4 Nc6 f4 Be6 e5 dxe5 fxe5 Bf5
1562,1538,black,300+0,e4 c5 Nf3 Nc6 Bc4 d6 Nc3 e6 O-O a6
1412,1100,white,900+0,e4 e5 Nf3 d6 d4 Nc6 d5 Nce7 Bb5+ Bd7
1752,1801,white,120+12,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Nd7 d4 Ngf6
1646,1762,white,60+0,d4 c5 g3 cxd4 Qxd4 Nc6 Qd1 g6 c3 Bg7
1431,1145,white,120+0,d4 d5 e3 Nf6 Nc3 e6 Bb5+ c6 Ba4 Be7
1446,1811,black,300+30,e4 c5 Bc4 e6 Nf3 Nc6 d3 g6 Ng5 Bg7
1762,1646,black,60+0,e4 d5 Nf3 dxe4 Ng5 Nf6 d3 exd3 Bxd3 h6
1449,1614,black,120+3,Nf3 d6 g3 e5 d3 Nc6 Bg2 d5 O-O e4
1466,1708,black,780+0,e4 e6 Nc3 Nc6 Nf3 Nf6 d3 Bb4 Bd2 d5
1526,1158,white,120+0,e4 e5 Nf3 Ne7 Bc4 Nbc6 Nc3 d5 O-O dxc4
1547,1482,white,900+0,e4 e5 Qf3 Bc5 d3 Qf6 Be2 Nc6 c3 Bd4
1416,1518,black,360+10,d4 Nc6 Nf3 d5 Bf4 Bf5 Nc3 e6 h3 Bd6
1143,1283,black,240+8,e4 d5 exd5 Qxd5 Nf3 Qe6+ Be2 g5 g4 f5
1778,1613,white,180+0,e4 c5 Bc4 Nc6 c3 a6 d4 b5 Bb3 cxd4
1662,1748,white,60+0,d4 c5 d5 d6 Nc3 e5 dxe6 f5 Nf3 Bxe6
1541,1652,draw,60+2,d4 Nf6 c4 e6 Nc3 d5 cxd5 Nxd5 e4 Nxc3
1554,1327,white,300+2,d4 e6 c4 Bb4+ Nc3 Bxc3+ bxc3 Nf6 Nf3 Ne4
1425,1702,black,420+8,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 a3 Bd7
1236,1319,white,480+15,e4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bc8 Bb5+ Bd7
1124,1441,black,120+0,d4 Nc6 c4 e6 e4 Nf6 d5 exd5 exd5 Ne7
1500,1256,white,0+1,e4 d6 d3 Nd7 g3 Ngf6 Nc3 g6 f4 Bg7
1673,1671,black,420+1,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Nc3 a6
1626,1747,black,900+8,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Ne5 Nc3 e6
1114,1225,black,300+8,e4 e5 Nf3 Bc5 Nc3 Nc6 Bc4 d6 O-O Nd4
1155,1528,black,120+0,e4 e5 Nf3 d6 d4 Be7 dxe5 dxe5 Qe2 Nc6
1592,1215,white,0+1,e4 d6 d3 Nd7 Nc3 Ngf6 g3 e5 f4 Rb8
1606,1290,white,240+8,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 c6 Nf3 b5
1788,1765,black,120+12,b3 d5 Bb2 c5 e3 Nc6 Bb5 Bd7 f4 a6
1598,1587,white,480+2,e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 Qb3 Qe7
1621,1442,white,120+3,c4 Nf6 b3 g6 Bb2 Bg7 g3 O-O Bg2 d6
1719,1704,black,360+6,e4 g6 d4 Bg7 e5 c5 c3 d6 Nf3 dxe5
1706,1536,white,600+0,e4 e6 d4 Qh4 Nc3 Bb4 Ne2 Qxe4 Be3 Nf6
1450,1108,white,120+0,d4 d5 e4 Nc6 exd5 Qxd5 Nc3 Qxd4 Qxd4 Nxd4
1521,1444,white,240+5,e4 e5 Qh5 d6 Bc4 g6 Qf3 Qf6 Nc3 Qxf3
1677,1648,black,120+0,d4 e6 d5 exd5 Qxd5 Nf6 Qd1 Nc6 Nf3 d5
1820,1735,white,60+0,c4 c5 Nc3 g6 g3 Bg7 Nf3 Nc6 Bg2 Nf6
1611,1607,black,300+2,e4 c5 Nf3 Nc6 Bc4 a6 a3 b5 Ba2 c4
1462,1421,white,780+0,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nf6
1678,1688,black,1800+0,Nf3 c6 d3 e5 Nxe5 Qa5+
1332,1533,white,480+5,d4 d5 Nc3 e6 g3 c5 e3 a6 a3 c4
1545,1636,white,60+2,d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 Bg5 Bb4
1727,1829,white,60+0,e4 Nf6 Nc3 e5 d4 exd4 Qxd4 Nc6 Qd1 Bb4
1802,1664,white,60+0,d4 b6 c4 Ba6 Nc3 Nc6 d5 Ne5 Nf3 d6
1716,1707,white,360+6,c4 e6 Nc3 c5 g3 Nc6 Bg2 b6 Nf3 Bb7
1390,1448,black,300+0,e4 d5 e5 Bf5 d4 Nc6 Nf3 e6 Nc3 Bb4
1457,1531,black,120+0,d4 d5 Nc3 e6 Nf3 Nf6 e4 Bb4 e5 Bxc3+
1556,1360,black,0+1,d4 e5 c4 exd4 Qxd4 Qe7 Nc3 Qb4
1556,1360,black,0+1,d4 e6 c4 Qh4 Nc3 Qf4 Nf3 Qf6 e3 Qe7
1656,1809,white,60+0,d4 e6 g3 d5 Bg2 Nf6 Nf3 c5 O-O cxd4
1398,1276,black,180+0,e4 e5 d4 f6 d5 d6 c4 c6 f4 c5
1829,1727,white,60+0,c4 c5 Nc3 g6 g3 Bg7 Nf3 Nc6 e4 Nf6
1406,1611,black,300+8,e4 e5 Nf3 d6 d4 exd4 Qxd4 Bd7 Bc4 Nc6
1671,1822,black,300+8,e4 a6 f4 b5 d4 Bb7 d5 c6 c4 cxd5
1411,1472,white,780+0,e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 a6 Bc4 Na5
1557,1500,white,900+0,e4 d5 e5 Qd7 d4 Qf5 Bd3 Qe6 Qf3 Nh6
1526,1407,white,360+10,Nf3 Nf6 Ng5 h6 Nxf7 Kxf7 d3 Ke8 e4 e5
1777,1775,black,120+12,e4 c6 d4 d5 e5 c5 c3 Nc6 Bb5 Qb6
1436,1561,black,120+3,Nf3 d5 g3 c6 Bg2 Bf5 O-O Nd7 d3 e5
1648,1706,white,480+1,e4 e5 Bc4 Nc6 Nf3 h6 d3 Nf6 Nc3 a6
1538,1379,white,0+1,d4 Nf6 c4 c6 Nc3 Ng8 e4 g6 e5 Bg7
1784,2144,black,180+0,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6
1662,1672,black,420+1,e4 c5 Nf3 a6 Be2 Nf6 Nc3 Nc6 O-O d6
1432,1280,black,600+8,d4 Nf6 Nc3 e6 Bf4 Na6 e4 Nh5 Qxh5 Be7
1541,1183,white,120+0,e4 e5 Nf3 c5 Nc3 d6 Bc4 Bg4 d4 cxd4
1712,1530,black,480+0,e4 e6 d4 Qh4 Qe2 Nf6 e5 Nd5 Nf3 Qd8
1249,1275,black,540+10,e4 e5 Nf3 Nc6 d3 Bc5 Bg5 Nf6 Nh4 d6
1545,1372,black,0+1,d4 c6 c4 f6 Nc3 g6 e4 Bg7 Be3 d6
1719,1793,black,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c5
1436,1673,white,120+0,d4 d5 Nf3 e6 Nc3 Bd6 e4 Bd7 e5 Bb4
1782,1618,white,180+0,e4 c5 Bc4 Nc6 c3 a6 d4 b5 Bb3 cxd4
1401,1374,black,300+8,e4 c5 Nf3 d6 d4 b6 Bb5+ Nd7 Bc4 Ndf6
1503,1526,white,480+5,c4 d6 d4 e5 d5 Nf6 Nc3 Ng4 h3 Qh4
1528,1390,white,0+1,d4 e6 c4 Qh4 Nc3 Qe7 e4 Qd6 e5 Qe7
1695,1855,black,0+1,g3 e6 Bg2 c6 b3 d5 Bb2 Be7 e4 Nf6
1458,1424,white,780+0,d4 d5 e3 Nc6 f4 Nf6 Nd2 Bf5 c3 h6
1535,1382,black,0+1,d4 Nf6 c4 Nd5 Nc3 Nf6 e4 Nh5 g4 g6
1802,1710,white,60+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7
1535,1382,black,0+1,d4 Nc6 c4 Nb8 e4 d6 Nc3 e6 Be2 f5
1937,2150,black,420+0,d4 Nf6 f4 c5 e3 cxd4 exd4 d6 Nf3 g6
1239,1288,black,540+10,e4 g6 Nf3 Bg7 d4 d6 Bb5+ Bd7 a4 Nc6
1291,1129,black,300+2,e4 c5 d4 d6 d5 e6 Nc3 exd5 Nxd5 Nf6
1530,1460,white,240+5,e4 g6 Qf3 Bg7 Bc4 f6 e5 Nc6 exf6 Nxf6
1519,1399,white,0+1,d4 h5 e4 Rh7 h3 g6 Bg5 f6 Be3 Rf7
1519,1399,black,0+1,d4 Nf6 c4 Ne4 Nc3 Nf6 e4 Ng8 f4 h6
1655,1476,white,120+0,e4 e5 d3 Nc6 Be3 Nf6 Nc3 d6 h3 h6
1702,1811,black,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c5
1428,1558,white,120+3,Nf3 d5 g3 g6 Bg2 Bg7 O-O e6 d3 Ne7
1677,1667,white,0+1,e4 b6 f4 Bb7 d4 e6 Nc3 Nf6 Bd3 d5
1387,1369,white,60+2,d4 c6 e4 d5 e5 Bf5 f4 e6 Nc3 Bb4
1527,1391,black,0+1,d4 h6 c4 c6 Nc3 h5 e4 h4 Be3 d6
1571,1500,white,300+2,d4 d5 c4 Nf6 Nc3 e6 e3 c6 Nf3 Bb4
1688,1625,black,0+1,e3 b6 e4 Bb7 Nc3 e6 d4 d5 exd5 exd5
1511,1408,white,0+1,d4 Nf6 c4 Ng8 Nc3 e6 e4 Ne7 f3 Nec6
1463,1661,black,120+0,d4 d5 Nf3 e6 Nc3 Bd6 e4 dxe4 Nxe4 Bb4+
1695,1819,white,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c5
1609,1444,white,480+2,e4 e5 Nf3 d6 Bc4 Nc6 c3 Nf6 Ng5 Be6
1612,1788,white,180+8,e4 c5 Nf3 Nc6 c3 d6 Bc4 e6 O-O g6
1788,1982,white,180+0,e4 d6 d4 Nf6 Bd3 e5 c3 Be7 Ne2 O-O
1787,1766,black,120+12,b3 e5 Bb2 Nc6 e3 d5 Ba6 bxa6
1661,1575,white,480+1,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 h3 Ba6
1380,1995,black,180+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 a6
1441,1668,black,1800+0,c4 c5 g3 e6 Bg2 Ne7 Nc3 Nbc6 e4 g6
1671,1675,white,0+1,g3 c6 Bg2 d5 b3 e5 Bb2 Nd7 Nf3 Bd6
1778,1774,black,120+12,e4 c6 d4 d5 e5 c5 c3 Nc6 Bb5 Qb6
1212,1250,white,180+0,Nf3 d5 d3 Nc6 Qd2 e5 Qg5 Be7 Qg4 Nh6
1804,1709,black,60+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7
1416,1318,black,900+0,e4 e5 b3 Nf6 d3 d6 Nf3 g6 Bg5 Bg7
1520,1399,white,0+1,d4 Nf6 c4 Ng8 Nc3 Nf6 e4 Ng8 e5 Nf6
1414,1469,black,780+0,e4 g6 d4 Bg7 Nf3 Nc6 c3 Nf6 e5 Nd5
1667,1452,black,120+0,d4 d5 Nf3 e6 h3 Nc6 e3 Nf6 Bb5 Bd7
1706,1664,white,0+1,g3 c6 Bg2 d5 b3 Nf6 Bb2 Bf5 Bxf6 exf6
1500,1391,black,0+1,d3 Nf6 e4 e6 f3 c6 g3 e5 h4 Qe7
1229,1302,black,540+10,e4 e5 d3 Nc6 Nc3 Bb4 a3 Bxc3+ bxc3 Nf6
1500,1579,black,300+2,d4 e6 e4 d5 e5 c5 c4 cxd4 Qxd4 Bb4+
1966,1805,white,180+0,c4 e6 Nf3 d5 d4 c6 Nbd2 Nf6 g3 Bd6
1655,1735,white,0+1,e4 b6 d4 Bb7 Bd3 Nf6 Nc3 d5 e5 Nfd7
